iter	MAE
5218	565.6221187
5219	565.6066214
5220	565.5602121
5221	565.5285953
5222	565.5236489
5223	565.5133078
5224	565.5037853
5225	565.4882331
5226	565.4532496
5227	565.4411178
5228	565.430655
5229	565.3967708
5230	565.3929452
5231	565.3664104
5232	565.3379412
5233	565.2806165
5234	565.2642573
5235	565.2183792
5236	565.2013441
5237	565.1889861
5238	565.1769116
5239	565.1492761
5240	565.1385533
5241	565.0691462
5242	565.057829
5243	565.0519988
5244	565.032734
5245	565.0093008
5246	564.98983
5247	564.971769
5248	564.967663
5249	564.9461792
5250	564.9313382
5251	564.9138213
5252	564.9060754
5253	564.901234
5254	564.8926109
5255	564.8825688
5256	564.8140532
5257	564.7388663
5258	564.7199997
5259	564.7027511
5260	564.6986943
5261	564.6688971
5262	564.6533708
5263	564.6351581
5264	564.6310915
5265	564.6091363
5266	564.5697674
5267	564.5652395
5268	564.5331233
5269	564.5116682
5270	564.5070969
5271	564.4890402
5272	564.4863735
5273	564.4790075
5274	564.4494218
5275	564.4344744
5276	564.3800179
5277	564.3672048
5278	564.3574095
5279	564.3482902
5280	564.3409588
5281	564.3384993
5282	564.3311859
5283	564.3204859
5284	564.3007059
5285	564.2792887
5286	564.2459429
5287	564.2218261
5288	564.2115784
5289	564.1991535
5290	564.195767
5291	564.1916639
5292	564.1500447
5293	564.1279875
5294	564.0819782
5295	564.0755682
5296	564.0714146
5297	564.0668853
5298	564.0298162
5299	564.0166038
5300	563.9986776
5301	563.9867315
5302	563.9712007
5303	563.9660079
5304	563.9573479
5305	563.9415732
5306	563.9368468
5307	563.9339814
5308	563.9289594
5309	563.8810917
5310	563.8604601
5311	563.8466839
5312	563.8363683
5313	563.8273387
5314	563.7716067
5315	563.7598186
5316	563.7463265
5317	563.7410058
5318	563.7333846
5319	563.725422
5320	563.7191171
5321	563.7140933
5322	563.6941011
5323	563.6878936
5324	563.6166544
5325	563.5927085
5326	563.5163231
5327	563.4955417
5328	563.4904074
5329	563.4379304
5330	563.4258501
5331	563.4185305
5332	563.3910769
5333	563.3850972
5334	563.3693887
5335	563.3134883
5336	563.2983875
5337	563.2903199
5338	563.2723153
5339	563.2121712
5340	563.2074149
5341	563.1670959
5342	563.1337004
5343	563.0839914
5344	563.0720517
5345	563.0520345
5346	563.0376152
5347	563.0147374
5348	562.9816808
5349	562.9498747
5350	562.9362337
5351	562.881232
5352	562.8543854
5353	562.8461149
5354	562.8359446
5355	562.8324538
5356	562.7963112
5357	562.7754832
5358	562.7700268
5359	562.7539999
5360	562.7515141
5361	562.748593
5362	562.7448004
5363	562.727125
5364	562.725127
5365	562.7159432
5366	562.6891294
5367	562.6705861
5368	562.6611358
5369	562.6523214
5370	562.64012
5371	562.6283157
5372	562.6175001
5373	562.6080572
5374	562.5886951
5375	562.5358257
5376	562.5047635
5377	562.4999257
5378	562.4817202
5379	562.4659968
5380	562.4483082
5381	562.4450953
5382	562.4357991
5383	562.4212959
5384	562.4197002
5385	562.4018816
5386	562.3690133
5387	562.3452493
5388	562.3201015
5389	562.3045778
5390	562.2675888
5391	562.2578151
5392	562.2072212
5393	562.2056101
5394	562.1992622
5395	562.135569
5396	562.0737166
5397	562.0137642
5398	562.0037152
5399	561.9886022
5400	561.9343383
5401	561.90384
5402	561.8650666
5403	561.862599
5404	561.852232
5405	561.8323477
5406	561.8297099
5407	561.8027583
5408	561.7828874
5409	561.7120927
5410	561.6893827
5411	561.6775085
5412	561.616614
5413	561.6027983
5414	561.5895416
5415	561.5809241
5416	561.5745212
5417	561.5455001
5418	561.5362464
5419	561.5055898
5420	561.4485298
5421	561.4372453
5422	561.432451
5423	561.4293016
5424	561.416852
5425	561.4051912
5426	561.3983826
5427	561.3773628
5428	561.3643506
5429	561.3578083
5430	561.3482945
5431	561.3450214
5432	561.3312319
5433	561.3178788
5434	561.3046767
5435	561.2911996
5436	561.2738932
5437	561.2344948
5438	561.2271217
5439	561.2194657
5440	561.2178558
5441	561.2156285
5442	561.208585
5443	561.2029917
5444	561.1911302
5445	561.1638622
5446	561.1350471
5447	561.1287319
5448	561.1154511
5449	561.0997136
5450	561.0799835
5451	561.0618257
5452	561.039217
5453	560.9883514
5454	560.9840831
5455	560.9776249
5456	560.9606038
5457	560.9410438
5458	560.9306527
5459	560.8825268
5460	560.8630763
5461	560.8039229
5462	560.7515798
5463	560.7443817
5464	560.7401302
5465	560.7302754
5466	560.7094465
5467	560.6696444
5468	560.647025
5469	560.5957829
5470	560.5743412
5471	560.5489012
5472	560.5135605
5473	560.4788023
5474	560.4711547
5475	560.4546262
5476	560.4508781
5477	560.3997582
5478	560.3950576
5479	560.3824921
5480	560.375624
5481	560.3669259
5482	560.3562135
5483	560.3140121
5484	560.3118282
5485	560.2876876
5486	560.2772227
5487	560.2417548
5488	560.2198425
5489	560.1795148
5490	560.1662429
5491	560.1631123
5492	560.1431771
5493	560.111665
5494	560.0912051
5495	560.0581105
5496	560.0398761
5497	560.038119
5498	560.0037347
5499	559.9681957
5500	559.9416192
5501	559.9382606
5502	559.90273
5503	559.8861667
5504	559.8687596
5505	559.8627494
5506	559.8607492
5507	559.8510074
5508	559.8245554
5509	559.8203473
5510	559.7929951
5511	559.7825559
5512	559.7650675
5513	559.7380647
5514	559.7294333
5515	559.6893865
5516	559.6528265
5517	559.6456608
5518	559.6407179
5519	559.6339174
5520	559.6134569
5521	559.5902146
5522	559.5866274
5523	559.5786184
5524	559.5689438
5525	559.5635242
5526	559.5508163
5527	559.5408078
5528	559.5371135
5529	559.4801542
5530	559.4685659
5531	559.4636154
5532	559.456019
5533	559.4440983
5534	559.3826584
5535	559.3646348
5536	559.3566155
5537	559.341256
5538	559.331074
5539	559.2816702
5540	559.2669182
5541	559.2322609
5542	559.2279142
5543	559.2215334
5544	559.2053867
5545	559.1981377
5546	559.1669464
5547	559.1599969
5548	559.1522054
5549	559.1330385
5550	559.1248687
5551	559.1213168
5552	559.1134944
5553	559.0768487
5554	559.052281
5555	559.0070555
5556	558.9632667
5557	558.9480113
5558	558.9289803
5559	558.9232547
5560	558.877904
5561	558.8754999
5562	558.8105569
5563	558.77263
5564	558.7602762
5565	558.7560163
5566	558.7382012
5567	558.719869
5568	558.7160758
5569	558.6807834
5570	558.648383
5571	558.6283489
5572	558.6261192
5573	558.6004214
5574	558.5965415
5575	558.5591677
5576	558.5347504
5577	558.5083156
5578	558.4699761
5579	558.4303551
5580	558.4128793
5581	558.403363
5582	558.3918603
5583	558.3755534
5584	558.3731756
5585	558.357663
5586	558.3323697
5587	558.3248223
5588	558.314857
5589	558.2754193
5590	558.2741725
5591	558.2693176
5592	558.2647583
5593	558.2422904
5594	558.2319102
5595	558.2273892
5596	558.2061864
5597	558.2028642
5598	558.1987317
5599	558.1946772
5600	558.1867544
5601	558.1750626
5602	558.1664851
5603	558.1596368
5604	558.1543234
5605	558.1475109
5606	558.1190993
5607	558.1170373
5608	558.1128888
5609	558.0916476
5610	558.0858439
5611	558.0769877
5612	558.0390553
5613	558.036602
5614	558.0024642
5615	557.996282
5616	557.9900177
5617	557.9769387
5618	557.9677976
5619	557.944772
5620	557.9344967
5621	557.9173958
5622	557.9126579
5623	557.89676
5624	557.8916019
5625	557.8870054
5626	557.8466149
5627	557.8275864
5628	557.8204966
5629	557.80803
5630	557.7883691
5631	557.7609859
5632	557.7516743
5633	557.7340198
5634	557.727779
5635	557.7212742
5636	557.6931337
5637	557.6685901
5638	557.6507607
5639	557.6393662
5640	557.6319763
5641	557.5620828
5642	557.5591443
5643	557.5402762
5644	557.535269
5645	557.5064433
5646	557.4919008
5647	557.4759041
5648	557.4098275
5649	557.4007821
5650	557.3905356
5651	557.3761245
5652	557.3641958
5653	557.3184451
5654	557.316506
5655	557.2701641
5656	557.2433097
5657	557.2364311
5658	557.2231044
5659	557.2177086
5660	557.1663452
5661	557.1628743
5662	557.1517809
5663	557.1386146
5664	557.1050278
5665	557.0998498
5666	557.0774321
5667	557.0577617
5668	557.0119177
5669	557.0045259
5670	556.9991092
5671	556.9782797
5672	556.9684183
5673	556.9492497
5674	556.9449404
5675	556.8918475
5676	556.8612057
5677	556.8582334
5678	556.8383288
5679	556.8258533
5680	556.8091977
5681	556.7968395
5682	556.7925832
5683	556.7876873
5684	556.759348
5685	556.74771
5686	556.7295339
5687	556.7034223
5688	556.6869886
5689	556.6468015
5690	556.6255155
5691	556.6104926
5692	556.566409
5693	556.5506606
5694	556.5467999
5695	556.5114499
5696	556.4957019
5697	556.4872776
5698	556.4348091
5699	556.4150461
5700	556.4112887
5701	556.3989357
5702	556.3764702
5703	556.3618586
5704	556.3127824
5705	556.3048436
5706	556.2992158
5707	556.2902977
5708	556.2845471
5709	556.2774739
5710	556.2627037
5711	556.241873
5712	556.2310691
5713	556.2036624
5714	556.1917727
5715	556.1630536
5716	556.1452262
5717	556.1368239
5718	556.1078766
5719	556.0825604
5720	556.0579808
5721	556.0305148
5722	555.9600845
5723	555.944006
5724	555.9270392
5725	555.9069524
5726	555.8845103
5727	555.876422
5728	555.8590229
5729	555.8521207
5730	555.8301082
5731	555.8065774
5732	555.7825536
5733	555.7482274
5734	555.7377512
5735	555.7270994
5736	555.7102592
5737	555.7027219
5738	555.6862856
5739	555.6785409
5740	555.6696759
5741	555.6440028
5742	555.6285314
5743	555.6204019
5744	555.5941652
5745	555.5846187
5746	555.5658421
5747	555.5613019
5748	555.5432225
5749	555.5310255
5750	555.5228093
5751	555.510935
5752	555.4925352
5753	555.4817274
5754	555.4718659
5755	555.4626928
5756	555.4513898
5757	555.4357806
5758	555.4286619
5759	555.3626605
5760	555.3591041
5761	555.3466137
5762	555.3389996
5763	555.3333473
5764	555.2998921
5765	555.2634283
5766	555.2594436
5767	555.2228616
5768	555.1878653
5769	555.1403851
5770	555.0959113
5771	555.0843776
5772	555.0734245
5773	555.0281924
5774	554.9900244
5775	554.9748717
5776	554.944767
5777	554.9387287
5778	554.9347014
5779	554.9180625
5780	554.8944883
5781	554.887457
5782	554.8625308
5783	554.8386677
5784	554.8181893
5785	554.8132967
5786	554.8061869
5787	554.7644488
5788	554.7547422
5789	554.7414102
5790	554.7339446
5791	554.7273799
5792	554.6958381
5793	554.6776121
5794	554.6714804
5795	554.6275555
5796	554.6129624
5797	554.6064032
5798	554.6005873
5799	554.5899458
5800	554.5522235
5801	554.5461581
5802	554.5394415
5803	554.528477
5804	554.5084503
5805	554.4577076
5806	554.4309071
5807	554.4248487
5808	554.409387
5809	554.4081257
5810	554.3838321
5811	554.3699313
5812	554.3634973
5813	554.3426894
5814	554.3341794
5815	554.3227951
5816	554.3172157
5817	554.2946801
5818	554.2824188
5819	554.2768222
5820	554.259533
5821	554.2482521
5822	554.216116
5823	554.2008922
5824	554.1993269
5825	554.1580115
5826	554.1453932
5827	554.1407042
5828	554.1251307
5829	554.1057106
5830	554.091885
5831	554.0819784
5832	554.0460876
5833	554.0309434
5834	554.0107936
5835	553.9957966
5836	553.9898382
5837	553.9762634
5838	553.964213
5839	553.9563968
5840	553.9480234
5841	553.9314404
5842	553.9150418
5843	553.8852123
5844	553.8741722
5845	553.8118887
5846	553.8067065
5847	553.7980478
5848	553.7924286
5849	553.7809519
5850	553.7668563
5851	553.7530949
5852	553.7445549
5853	553.7304493
5854	553.6973773
5855	553.6958141
5856	553.6870839
5857	553.6841955
5858	553.6769863
5859	553.648094
5860	553.63697
5861	553.624362
5862	553.6177046
5863	553.5843637
5864	553.5757203
5865	553.5569372
5866	553.5487052
5867	553.5309362
5868	553.515855
5869	553.4788415
5870	553.4726959
5871	553.4543915
5872	553.4481963
5873	553.4427126
5874	553.4395048
5875	553.4345661
5876	553.4300536
5877	553.4242271
5878	553.4084209
5879	553.3495967
5880	553.3391381
5881	553.2935648
5882	553.2798695
5883	553.2688973
5884	553.2571683
5885	553.2483737
5886	553.2284678
5887	553.2238001
5888	553.2154439
5889	553.1924234
5890	553.1798229
5891	553.1563181
5892	553.1497684
5893	553.1274875
5894	553.1151741
5895	553.10525
5896	553.0942345
5897	553.0878855
5898	553.0639499
5899	553.0437991
5900	553.0310272
5901	553.0235226
5902	553.0008712
5903	552.9939627
5904	552.9892093
5905	552.9816439
5906	552.9650648
5907	552.9537217
5908	552.9513068
5909	552.9448943
5910	552.9189289
5911	552.911983
5912	552.9074777
5913	552.8983936
5914	552.8947698
5915	552.8859596
5916	552.8769311
5917	552.8728199
5918	552.8654599
5919	552.8523528
5920	552.8471021
5921	552.8272282
5922	552.8242288
5923	552.8066532
5924	552.7981326
5925	552.7904438
5926	552.7665083
5927	552.7638427
5928	552.7403232
5929	552.7275718
5930	552.7207134
5931	552.6586171
5932	552.644699
5933	552.6364962
5934	552.6201333
5935	552.6068713
5936	552.6023507
5937	552.5905233
5938	552.5869079
5939	552.5804397
5940	552.5747288
5941	552.5560118
5942	552.5491612
5943	552.5436029
5944	552.5368646
5945	552.520033
5946	552.5018334
5947	552.4757519
5948	552.4713772
5949	552.4654163
5950	552.4587781
5951	552.4160943
5952	552.4117066
5953	552.3809467
5954	552.3381266
5955	552.3167084
5956	552.2440381
5957	552.2251926
5958	552.2086159
5959	552.2056104
5960	552.1967366
5961	552.1920136
5962	552.174311
5963	552.12234
5964	552.1100377
5965	552.1081572
5966	552.1052214
5967	552.0856479
5968	552.0795818
5969	552.0678154
5970	552.0591144
5971	552.0344348
5972	552.0197991
5973	552.0094935
5974	551.9938314
5975	551.9840075
5976	551.9329803
5977	551.8849906
5978	551.8719878
5979	551.8198795
5980	551.807067
5981	551.7865426
5982	551.7799518
5983	551.7531738
5984	551.7447894
5985	551.737009
5986	551.7226393
5987	551.6727625
5988	551.6547175
5989	551.6451118
5990	551.6011838
5991	551.5966035
5992	551.5844768
5993	551.5635915
5994	551.5494058
5995	551.5441518
5996	551.538351
5997	551.5279591
5998	551.5169648
5999	551.5022725
6000	551.4862219
6001	551.4756568
6002	551.4611211
6003	551.4550277
6004	551.3898821
6005	551.3854495
6006	551.3527251
6007	551.3435202
6008	551.323855
6009	551.2946912
6010	551.2862961
6011	551.277115
6012	551.272833
6013	551.2603667
6014	551.2431513
6015	551.2357391
6016	551.1879429
6017	551.1553482
6018	551.1317631
6019	551.0767717
6020	551.0665826
6021	551.0432663
6022	551.0355611
6023	551.0244089
6024	551.0069406
6025	550.9912077
6026	550.9832116
6027	550.9804385
6028	550.9722696
6029	550.9455348
6030	550.9042984
6031	550.8852928
6032	550.8755133
6033	550.8417518
6034	550.8382942
6035	550.827526
6036	550.7966284
6037	550.7922453
6038	550.7803275
6039	550.7777821
6040	550.7672317
6041	550.7251773
6042	550.6903549
6043	550.6852847
6044	550.678153
6045	550.6632852
6046	550.6467348
6047	550.61802
6048	550.5936051
6049	550.5627286
6050	550.5542501
6051	550.5502635
6052	550.5397217
6053	550.5316984
6054	550.4561119
6055	550.4387265
6056	550.4191929
6057	550.3992177
6058	550.3916738
6059	550.3737291
6060	550.3405483
6061	550.327568
6062	550.3082956
6063	550.2731441
6064	550.2560306
6065	550.2294177
6066	550.221255
6067	550.1938744
6068	550.1813161
6069	550.1555438
6070	550.142701
6071	550.1331161
6072	550.1099955
6073	550.0920131
6074	550.0812781
6075	550.0591952
6076	550.0234076
6077	550.0224609
6078	550.0145658
6079	549.988532
6080	549.9803896
6081	549.9741412
6082	549.9604847
6083	549.9580991
6084	549.9481448
6085	549.9202114
6086	549.8660341
6087	549.8620703
6088	549.8548344
6089	549.851382
6090	549.8362596
6091	549.8114628
6092	549.7960359
6093	549.7899568
6094	549.7760238
6095	549.7650182
6096	549.7574563
6097	549.7150994
6098	549.7028065
6099	549.6859222
6100	549.6784494
6101	549.6170247
6102	549.6125604
6103	549.601474
6104	549.5980417
6105	549.5755591
6106	549.5546042
6107	549.5517377
6108	549.502018
6109	549.48109
6110	549.478468
6111	549.4652423
6112	549.458306
6113	549.4543054
6114	549.4373778
6115	549.4260859
6116	549.4147887
6117	549.4078263
6118	549.3951821
6119	549.3876853
6120	549.3757541
6121	549.3598596
6122	549.357314
6123	549.3395233
6124	549.3282878
6125	549.3142637
6126	549.304632
6127	549.2909037
6128	549.2864313
6129	549.2824591
6130	549.2480508
6131	549.2157504
6132	549.206778
6133	549.1968257
6134	549.1911003
6135	549.1803104
6136	549.1723541
6137	549.151681
6138	549.0988451
6139	549.0941576
6140	549.0891395
6141	549.0832758
6142	549.0717855
6143	549.0660481
6144	549.0598675
6145	549.0575975
6146	549.0507458
6147	549.0427306
6148	549.0074292
6149	548.9956855
6150	548.9924066
6151	548.9896404
6152	548.9859326
6153	548.978564
6154	548.9732477
6155	548.9662305
6156	548.9483091
6157	548.934148
6158	548.9063858
6159	548.8891911
6160	548.8433584
6161	548.8420114
6162	548.8328101
6163	548.8251531
6164	548.7913844
6165	548.78308
6166	548.7775957
6167	548.7495327
6168	548.7435654
6169	548.7293321
6170	548.7188255
6171	548.7105549
6172	548.696259
6173	548.6922854
6174	548.6881767
6175	548.6573549
6176	548.6391965
6177	548.6263598
6178	548.6167215
6179	548.6000016
6180	548.57012
6181	548.5556544
6182	548.5528367
6183	548.5413497
6184	548.5368235
6185	548.5305208
6186	548.5190897
6187	548.5025524
6188	548.4926949
6189	548.4867446
6190	548.47912
6191	548.4755964
6192	548.467029
6193	548.4025545
6194	548.3939061
6195	548.3892059
6196	548.3591852
6197	548.3518379
6198	548.3405516
6199	548.3397656
6200	548.3116385
6201	548.3033434
6202	548.3016911
6203	548.3006364
6204	548.2648598
6205	548.240848
6206	548.2268092
6207	548.2216826
6208	548.2108291
6209	548.2075702
6210	548.2032312
6211	548.1874186
6212	548.1768678
6213	548.1543391
6214	548.1397528
6215	548.1377204
6216	548.1318665
6217	548.1299482
6218	548.1265239
6219	548.1196381
6220	548.0759075
6221	548.0679999
6222	548.034623
6223	548.0153537
6224	548.0098542
6225	547.9665604
6226	547.9392335
6227	547.9361466
6228	547.9006759
6229	547.8847615
6230	547.8766887
6231	547.8618737
6232	547.8376888
6233	547.8215672
6234	547.8106577
6235	547.8068098
6236	547.7865885
6237	547.7730252
6238	547.7419026
6239	547.73494
6240	547.728826
6241	547.7161761
6242	547.703957
6243	547.6998657
6244	547.6921362
6245	547.6867358
6246	547.6618703
6247	547.6279277
6248	547.5981818
6249	547.5859845
6250	547.5555502
6251	547.5359607
6252	547.5292864
6253	547.4840781
6254	547.4507728
6255	547.4259186
6256	547.4236784
6257	547.407394
6258	547.3497582
6259	547.3351639
6260	547.3211597
6261	547.3122262
6262	547.2741759
6263	547.2693801
6264	547.2579962
6265	547.2545116
6266	547.1910041
6267	547.1839327
6268	547.1709621
6269	547.1618353
6270	547.1380271
6271	547.0818581
6272	547.0781036
6273	547.062541
6274	547.0035541
6275	546.978595
6276	546.967405
6277	546.9582735
6278	546.9482655
6279	546.9387596
6280	546.8900415
6281	546.879451
6282	546.844185
6283	546.8379329
6284	546.8356435
6285	546.8294377
6286	546.815039
6287	546.7605945
6288	546.6900818
6289	546.6827577
6290	546.650261
6291	546.5857944
6292	546.5732868
6293	546.5589002
6294	546.5538328
6295	546.5431822
6296	546.5388791
6297	546.531123
6298	546.5215365
6299	546.5129871
6300	546.4841969
6301	546.474334
6302	546.4718866
6303	546.4650618
6304	546.4568905
6305	546.4436151
6306	546.4323116
6307	546.4218463
6308	546.3773222
6309	546.3529175
6310	546.342727
